#           M M*dndlog10m_ dndlog10m_WMAP9      f(sig)_  lnsigma_WMAP9  neff_WMAP9        ngtm_  sigma_WMAP9
  1.00000e+06  1.94510e+09     1.94510e+03  1.76153e-01      -2.028573   -2.632512  9.32105e+02     7.603229
  1.12202e+06  1.96656e+09     1.75270e+03  1.76810e-01      -2.021496   -2.629837  8.39660e+02     7.549611
  1.25893e+06  1.98841e+09     1.57945e+03  1.77473e-01      -2.014367   -2.627125  7.56356e+02     7.495982
  1.41254e+06  2.01007e+09     1.42302e+03  1.78145e-01      -2.007187   -2.624482  6.81294e+02     7.442351
  1.58489e+06  2.03178e+09     1.28196e+03  1.78823e-01      -1.999956   -2.621867  6.13670e+02     7.388734
  1.77828e+06  2.05400e+09     1.15505e+03  1.79509e-01      -1.992675   -2.619192  5.52744e+02     7.335129
  1.99526e+06  2.07582e+09     1.04037e+03  1.80202e-01      -1.985343   -2.616627  4.97859e+02     7.281546
  2.23872e+06  2.09803e+09     9.37157e+02  1.80902e-01      -1.977962   -2.614025  4.48420e+02     7.227999
  2.51189e+06  2.12060e+09     8.44228e+02  1.81610e-01      -1.970531   -2.611393  4.03886e+02     7.174482
  2.81838e+06  2.14272e+09     7.60266e+02  1.82326e-01      -1.963050   -2.608881  3.63773e+02     7.121011
  3.16228e+06  2.16564e+09     6.84836e+02  1.83048e-01      -1.955520   -2.606258  3.27646e+02     7.067593
  3.54813e+06  2.18848e+09     6.16798e+02  1.83779e-01      -1.947940   -2.603686  2.95105e+02     7.014221
  3.98107e+06  2.21120e+09     5.55430e+02  1.84517e-01      -1.940311   -2.601173  2.65799e+02     6.960917
  4.46684e+06  2.23482e+09     5.00313e+02  1.85262e-01      -1.932633   -2.598536  2.39406e+02     6.907675
  5.01187e+06  2.25802e+09     4.50534e+02  1.86016e-01      -1.924905   -2.596011  2.15635e+02     6.854500
  5.62341e+06  2.28156e+09     4.05726e+02  1.86777e-01      -1.917129   -2.593462  1.94228e+02     6.801406
  6.30957e+06  2.30584e+09     3.65451e+02  1.87546e-01      -1.909303   -2.590821  1.74949e+02     6.748384
  7.07946e+06  2.32954e+09     3.29056e+02  1.88322e-01      -1.901428   -2.588320  1.57586e+02     6.695446
  7.94328e+06  2.35410e+09     2.96364e+02  1.89107e-01      -1.893503   -2.585706  1.41951e+02     6.642600
  8.91251e+06  2.37897e+09     2.66924e+02  1.89900e-01      -1.885528   -2.583078  1.27868e+02     6.589836
  1.00000e+07  2.40341e+09     2.40341e+02  1.90700e-01      -1.877504   -2.580562  1.15187e+02     6.537170
  1.12202e+07  2.42904e+09     2.16489e+02  1.91509e-01      -1.869431   -2.577879  1.03766e+02     6.484603
  1.25893e+07  2.45447e+09     1.94965e+02  1.92326e-01      -1.861305   -2.575274  9.34796e+01     6.432128
  1.41254e+07  2.47998e+09     1.75569e+02  1.93152e-01      -1.853131   -2.572691  8.42162e+01     6.379765
  1.58489e+07  2.50664e+09     1.58158e+02  1.93985e-01      -1.844906   -2.569955  7.58730e+01     6.327504
  1.77828e+07  2.53266e+09     1.42422e+02  1.94828e-01      -1.836629   -2.567370  6.83585e+01     6.275348
  1.99526e+07  2.55950e+09     1.28279e+02  1.95678e-01      -1.828302   -2.564685  6.15910e+01     6.223311
  2.23872e+07  2.58710e+09     1.15562e+02  1.96538e-01      -1.819922   -2.561915  5.54950e+01     6.171380
  2.51189e+07  2.61394e+09     1.04063e+02  1.97406e-01      -1.811491   -2.559315  5.00044e+01     6.119568
  2.81838e+07  2.64221e+09     9.37490e+01  1.98282e-01      -1.803009   -2.556520  4.50591e+01     6.067878
  3.16228e+07  2.67062e+09     8.44524e+01  1.99168e-01      -1.794472   -2.553745  4.06040e+01     6.016300
  3.54813e+07  2.69867e+09     7.60588e+01  2.00063e-01      -1.785884   -2.551074  3.65913e+01     5.964852
  3.98107e+07  2.72834e+09     6.85329e+01  2.00966e-01      -1.777243   -2.548178  3.29765e+01     5.913528
  4.46684e+07  2.75748e+09     6.17323e+01  2.01879e-01      -1.768546   -2.545418  2.97198e+01     5.862323
  5.01187e+07  2.78710e+09     5.56100e+01  2.02801e-01      -1.759797   -2.542623  2.67863e+01     5.811258
