#           M M*dndlog10m_ dndlog10m_3778      f(sig)_  lnsigma_3778        mgtm_       mltm_  neff_3778  sigma_3778
  1.12202e+05  2.57550e+09    2.29542e+04  7.44893e-02     -3.749876  6.88266e+10 4.38849e+09  -1.917967   42.515811
  1.25893e+05  2.60124e+09    2.06624e+04  7.52171e-02     -3.729111  6.86972e+10 4.51920e+09  -1.917727   41.642074
  1.41254e+05  2.62688e+09    1.85969e+04  7.59533e-02     -3.708343  6.85665e+10 4.65119e+09  -1.917654   40.786182
  1.58489e+05  2.65275e+09    1.67377e+04  7.66978e-02     -3.687575  6.84345e+10 4.78448e+09  -1.917603   39.947839
  1.77828e+05  2.67882e+09    1.50641e+04  7.74509e-02     -3.666805  6.83012e+10 4.91907e+09  -1.917595   39.126700
  1.99526e+05  2.70494e+09    1.35568e+04  7.82125e-02     -3.646036  6.81666e+10 5.05499e+09  -1.917682   38.322471
  2.23872e+05  2.73163e+09    1.22017e+04  7.89828e-02     -3.625269  6.80307e+10 5.19226e+09  -1.917664   37.534817
  2.51189e+05  2.75949e+09    1.09857e+04  7.97620e-02     -3.604498  6.78934e+10 5.33094e+09  -1.917308   36.763223
  2.81838e+05  2.78773e+09    9.89124e+03  8.05505e-02     -3.583719  6.77547e+10 5.47101e+09  -1.916933   36.007200
  3.16228e+05  2.81480e+09    8.90119e+03  8.13482e-02     -3.562938  6.76147e+10 5.61241e+09  -1.917138   35.266647
  3.54813e+05  2.84146e+09    8.00832e+03  8.21547e-02     -3.542165  6.74733e+10 5.75521e+09  -1.917614   34.541604
  3.98107e+05  2.87045e+09    7.21024e+03  8.29704e-02     -3.521394  6.73305e+10 5.89950e+09  -1.917321   33.831567
  4.46684e+05  2.90104e+09    6.49462e+03  8.37961e-02     -3.500612  6.71862e+10 6.04525e+09  -1.916564   33.135718
  5.01187e+05  2.92911e+09    5.84434e+03  8.46316e-02     -3.479823  6.70404e+10 6.19238e+09  -1.916881   32.453989
  5.62341e+05  2.95620e+09    5.25694e+03  8.54762e-02     -3.459049  6.68933e+10 6.34099e+09  -1.917666   31.786735
  6.30957e+05  2.98788e+09    4.73547e+03  8.63306e-02     -3.438276  6.67447e+10 6.49118e+09  -1.916893   31.133244
  7.07946e+05  3.01980e+09    4.26558e+03  8.71958e-02     -3.417483  6.65945e+10 6.64283e+09  -1.916184   30.492582
  7.94328e+05  3.04643e+09    3.83523e+03  8.80708e-02     -3.396698  6.64428e+10 6.79593e+09  -1.917489   29.865320
  8.91251e+05  3.07757e+09    3.45309e+03  8.89553e-02     -3.375930  6.62897e+10 6.95070e+09  -1.917297   29.251474
  1.00000e+06  3.11309e+09    3.11309e+03  8.98513e-02     -3.355137  6.61350e+10 7.10702e+09  -1.915724   28.649528
  1.12202e+06  3.13949e+09    2.79807e+03  9.07579e-02     -3.334344  6.59787e+10 7.26478e+09  -1.917452   28.059967
  1.25893e+06  3.17126e+09    2.51902e+03  9.16738e-02     -3.313580  6.58209e+10 7.42432e+09  -1.917420   27.483345
  1.41254e+06  3.21003e+09    2.27253e+03  9.26022e-02     -3.292781  6.56614e+10 7.58542e+09  -1.915170   26.917608
  1.58489e+06  3.23395e+09    2.04048e+03  9.35412e-02     -3.271988  6.55003e+10 7.74803e+09  -1.918060   26.363693
  1.77828e+06  3.27061e+09    1.83920e+03  9.44899e-02     -3.251228  6.53376e+10 7.91253e+09  -1.916780   25.822039
  1.99526e+06  3.30931e+09    1.65858e+03  9.54524e-02     -3.230413  6.51732e+10 8.07853e+09  -1.915015   25.290091
  2.23872e+06  3.33079e+09    1.48781e+03  9.64245e-02     -3.209636  6.50071e+10 8.24622e+09  -1.918981   24.770074
  2.51189e+06  3.37684e+09    1.34434e+03  9.74079e-02     -3.188865  6.48395e+10 8.41583e+09  -1.915101   24.260879
  2.81838e+06  3.40744e+09    1.20900e+03  9.84056e-02     -3.168042  6.46699e+10 8.58691e+09  -1.916370   23.760922
  3.16228e+06  3.43572e+09    1.08647e+03  9.94121e-02     -3.147285  6.44988e+10 8.75991e+09  -1.918437   23.272797
  3.54813e+06  3.48427e+09    9.82001e+02  1.00433e-01     -3.126488  6.43258e+10 8.93474e+09  -1.914298   22.793781
  3.98107e+06  3.50897e+09    8.81414e+02  1.01466e-01     -3.105679  6.41509e+10 9.11114e+09  -1.917735   22.324362
  4.46684e+06  3.54701e+09    7.94077e+02  1.02509e-01     -3.084923  6.39745e+10 9.28962e+09  -1.917134   21.865784
  5.01187e+06  3.59246e+09    7.16790e+02  1.03567e-01     -3.064106  6.37961e+10 9.46984e+09  -1.914470   21.415309
  5.62341e+06  3.61608e+09    6.43039e+02  1.04638e-01     -3.043316  6.36158e+10 9.65182e+09  -1.918508   20.974676
  6.30957e+06  3.66302e+09    5.80549e+02  1.05719e-01     -3.022550  6.34339e+10 9.83594e+09  -1.915679   20.543613
  7.07946e+06  3.70201e+09    5.22923e+02  1.06817e-01     -3.001722  6.32497e+10 1.00217e+10  -1.915401   20.120158
